Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Ecotype,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,sex,SRA Study,tissue,alignment_software,AssemblyName
SRR2397030,WGS,202,425750754,PRJNA279205,SAMN03452960,Model organism or animal,304889247,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242321,USA,North America,USA: Virginia,Illumina HiSeq 2000,I_1_1,Virginia.I_1_1,PAIRED,size fractionation,GENOMIC,425,290,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067860,I_1_1,female,SRP063680,whole,,
SRR2397031,WGS,202,446354148,PRJNA279205,SAMN03452961,Model organism or animal,319218533,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242322,USA,North America,USA: Virginia,Illumina HiSeq 2000,I_3_1,Virginia.I_3_1,PAIRED,size fractionation,GENOMIC,446,304,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067859,I_3_1,female,SRP063680,whole,,
SRR2397032,WGS,202,289059980,PRJNA279205,SAMN03452962,Model organism or animal,205372335,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242323,USA,North America,USA: Virginia,Illumina HiSeq 2000,I_5_1,Virginia.I_5_1,PAIRED,size fractionation,GENOMIC,289,195,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067858,I_5_1,female,SRP063680,whole,,
SRR2397033,WGS,202,151422230,PRJNA279205,SAMN03452963,Model organism or animal,107254584,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242324,USA,North America,USA: Virginia,Illumina HiSeq 2000,I_7_1,Virginia.I_7_1,PAIRED,size fractionation,GENOMIC,151,102,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067857,I_7_1,female,SRP063680,whole,,
SRR2397034,WGS,202,267606166,PRJNA279205,SAMN03452964,Model organism or animal,191460573,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242325,USA,North America,USA: Virginia,Illumina HiSeq 2000,I_9_1,Virginia.I_9_1,PAIRED,size fractionation,GENOMIC,267,182,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067856,I_9_1,female,SRP063680,whole,,
SRR2397035,WGS,202,166451838,PRJNA279205,SAMN03452965,Model organism or animal,118013550,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242326,USA,North America,USA: Virginia,Illumina HiSeq 2000,I_11_1,Virginia.I_11_1,PAIRED,size fractionation,GENOMIC,166,112,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067855,I_11_1,female,SRP063680,whole,,
SRR2397036,WGS,202,239666536,PRJNA279205,SAMN03452966,Model organism or animal,170661218,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1242327,USA,North America,USA: Virginia,Illumina HiSeq 2000,I_13_1,Virginia.I_13_1,PAIRED,size fractionation,GENOMIC,239,162,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067854,I_13_1,female,SRP063680,whole,,
SRR2397037,WGS,202,507087468,PRJNA279205,SAMN03452967,Model organism or animal,362416268,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242328,USA,North America,USA: Virginia,Illumina HiSeq 2000,I_15_1,Virginia.I_15_1,PAIRED,size fractionation,GENOMIC,507,345,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067853,I_15_1,female,SRP063680,whole,,
SRR2397038,WGS,202,409752354,PRJNA279205,SAMN03452968,Model organism or animal,292849603,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242329,USA,North America,USA: Virginia,Illumina HiSeq 2000,I_17_1,Virginia.I_17_1,PAIRED,size fractionation,GENOMIC,409,279,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067852,I_17_1,female,SRP063680,whole,,
SRR2397039,WGS,202,417256048,PRJNA279205,SAMN03452969,Model organism or animal,296864850,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242330,USA,North America,USA: Virginia,Illumina HiSeq 2000,I_19_1,Virginia.I_19_1,PAIRED,size fractionation,GENOMIC,417,283,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067851,I_19_1,female,SRP063680,whole,,
SRR2397041,WGS,202,403447530,PRJNA279205,SAMN03452971,Model organism or animal,289647832,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242332,USA,North America,USA: Virginia,Illumina HiSeq 2000,I_23_1,Virginia.I_23_1,PAIRED,size fractionation,GENOMIC,403,276,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067849,I_23_1,female,SRP063680,whole,,
SRR2397042,WGS,202,270058042,PRJNA279205,SAMN03452972,Model organism or animal,194854861,STANFORD UNIVERSITY,01-May-2011,public,sra,"ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1242333,USA,North America,USA: Florida,Illumina HiSeq 2000,H_9_1,Florida.H_9_1,PAIRED,size fractionation,GENOMIC,270,185,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067848,H_9_1,female,SRP063680,whole,,
SRR2397043,WGS,202,452319814,PRJNA279205,SAMN03452973,Model organism or animal,326999692,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242334,USA,North America,USA: Florida,Illumina HiSeq 2000,H_11_1,Florida.H_11_1,PAIRED,size fractionation,GENOMIC,452,311,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067847,H_11_1,female,SRP063680,whole,,
SRR2397044,WGS,202,298132002,PRJNA279205,SAMN03452974,Model organism or animal,216885828,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242335,USA,North America,USA: Florida,Illumina HiSeq 2000,H_13_1,Florida.H_13_1,PAIRED,size fractionation,GENOMIC,298,206,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067846,H_13_1,female,SRP063680,whole,,
SRR2397045,WGS,202,366898256,PRJNA279205,SAMN03452975,Model organism or animal,264056715,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242336,USA,North America,USA: Florida,Illumina HiSeq 2000,H_15_1,Florida.H_15_1,PAIRED,size fractionation,GENOMIC,366,251,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067845,H_15_1,female,SRP063680,whole,,
SRR2397046,WGS,202,668824424,PRJNA279205,SAMN03452976,Model organism or animal,484643514,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242337,USA,North America,USA: Florida,Illumina HiSeq 2000,H_17_1,Florida.H_17_1,PAIRED,size fractionation,GENOMIC,668,462,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067844,H_17_1,female,SRP063680,whole,,
SRR2397047,WGS,202,441507966,PRJNA279205,SAMN03452977,Model organism or animal,322249815,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242338,USA,North America,USA: Florida,Illumina HiSeq 2000,H_19_1,Florida.H_19_1,PAIRED,size fractionation,GENOMIC,441,307,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067843,H_19_1,female,SRP063680,whole,,
SRR2397048,WGS,202,389582856,PRJNA279205,SAMN03452978,Model organism or animal,284274572,STANFORD UNIVERSITY,01-May-2011,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242339,USA,North America,USA: Florida,Illumina HiSeq 2000,H_21_1,Florida.H_21_1,PAIRED,size fractionation,GENOMIC,389,271,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067842,H_21_1,female,SRP063680,whole,,
SRR2397049,WGS,202,160200544,PRJNA279205,SAMN03452979,Model organism or animal,120244518,STANFORD UNIVERSITY,01-May-2011,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242340,USA,North America,USA: Florida,Illumina HiSeq 2000,H_23_1,Florida.H_23_1,PAIRED,size fractionation,GENOMIC,160,114,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067841,H_23_1,female,SRP063680,whole,,
SRR2397050,WGS,202,161610100,PRJNA279205,SAMN03452980,Model organism or animal,115774108,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242341,USA,North America,USA: Florida,Illumina HiSeq 2000,J_9_1,Florida.J_9_1,PAIRED,size fractionation,GENOMIC,161,110,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067840,J_9_1,female,SRP063680,whole,,
SRR2397051,WGS,202,212701556,PRJNA279205,SAMN03452981,Model organism or animal,152444440,STANFORD UNIVERSITY,01-May-2011,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242342,USA,North America,USA: Florida,Illumina HiSeq 2000,J_11_1,Florida.J_11_1,PAIRED,size fractionation,GENOMIC,212,145,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067839,J_11_1,female,SRP063680,whole,,
SRR2397052,WGS,202,338286774,PRJNA279205,SAMN03452982,Model organism or animal,242315492,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242343,USA,North America,USA: Florida,Illumina HiSeq 2000,J_13_1,Florida.J_13_1,PAIRED,size fractionation,GENOMIC,338,231,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067838,J_13_1,female,SRP063680,whole,,
SRR2397053,WGS,202,390484382,PRJNA279205,SAMN03452983,Model organism or animal,279707887,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242344,USA,North America,USA: Florida,Illumina HiSeq 2000,J_15_1,Florida.J_15_1,PAIRED,size fractionation,GENOMIC,390,266,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067837,J_15_1,female,SRP063680,whole,,
SRR2397054,WGS,202,518651766,PRJNA279205,SAMN03452984,Model organism or animal,375223763,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242345,USA,North America,USA: Florida,Illumina HiSeq 2000,J_17_1,Florida.J_17_1,PAIRED,size fractionation,GENOMIC,518,357,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067836,J_17_1,female,SRP063680,whole,,
SRR2397055,WGS,202,296588116,PRJNA279205,SAMN03452985,Model organism or animal,213815245,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242346,USA,North America,USA: Florida,Illumina HiSeq 2000,J_19_1,Florida.J_19_1,PAIRED,size fractionation,GENOMIC,296,203,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067835,J_19_1,female,SRP063680,whole,,
SRR2397056,WGS,202,290751932,PRJNA279205,SAMN03452986,Model organism or animal,209791574,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242347,USA,North America,USA: Florida,Illumina HiSeq 2000,J_21_1,Florida.J_21_1,PAIRED,size fractionation,GENOMIC,290,200,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067834,J_21_1,female,SRP063680,whole,,
SRR2397057,WGS,202,464194182,PRJNA279205,SAMN03452987,Model organism or animal,336242164,STANFORD UNIVERSITY,01-May-2011,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242348,USA,North America,USA: Florida,Illumina HiSeq 2000,J_23_1,Florida.J_23_1,PAIRED,size fractionation,GENOMIC,464,320,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067832,J_23_1,female,SRP063680,whole,,
SRR2397058,WGS,202,205155644,PRJNA279205,SAMN03452988,Model organism or animal,147779777,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242349,USA,North America,USA: Florida,Illumina HiSeq 2000,L_1_1,Florida.L_1_1,PAIRED,size fractionation,GENOMIC,205,140,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067833,L_1_1,female,SRP063680,whole,,
SRR2397059,WGS,202,181798586,PRJNA279205,SAMN03452989,Model organism or animal,131752031,STANFORD UNIVERSITY,01-May-2011,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242350,USA,North America,USA: Florida,Illumina HiSeq 2000,L_3_1,Florida.L_3_1,PAIRED,size fractionation,GENOMIC,181,125,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067831,L_3_1,female,SRP063680,whole,,
SRR2397060,WGS,202,351048932,PRJNA279205,SAMN03452990,Model organism or animal,252741216,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242351,USA,North America,USA: Florida,Illumina HiSeq 2000,L_5_1,Florida.L_5_1,PAIRED,size fractionation,GENOMIC,351,241,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067830,L_5_1,female,SRP063680,whole,,
SRR2397061,WGS,202,509182612,PRJNA279205,SAMN03452991,Model organism or animal,366563714,STANFORD UNIVERSITY,01-May-2011,public,sra,"ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242352,USA,North America,USA: Florida,Illumina HiSeq 2000,L_7_1,Florida.L_7_1,PAIRED,size fractionation,GENOMIC,509,349,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067829,L_7_1,female,SRP063680,whole,,
SRR2397062,WGS,202,611785482,PRJNA279205,SAMN03452992,Model organism or animal,442545868,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242353,USA,North America,USA: Florida,Illumina HiSeq 2000,L_9_1,Florida.L_9_1,PAIRED,size fractionation,GENOMIC,611,422,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067828,L_9_1,female,SRP063680,whole,,
SRR2397063,WGS,202,334002758,PRJNA279205,SAMN03452993,Model organism or animal,239654336,STANFORD UNIVERSITY,01-May-2011,public,sra,"ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242354,USA,North America,USA: Florida,Illumina HiSeq 2000,L_11_1,Florida.L_11_1,PAIRED,size fractionation,GENOMIC,334,228,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067827,L_11_1,female,SRP063680,whole,,
SRR2397064,WGS,202,613740842,PRJNA279205,SAMN03452994,Model organism or animal,442723369,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242355,USA,North America,USA: Florida,Illumina HiSeq 2000,L_13_1,Florida.L_13_1,PAIRED,size fractionation,GENOMIC,613,422,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067826,L_13_1,female,SRP063680,whole,,
SRR2397065,WGS,202,751047312,PRJNA279205,SAMN03452995,Model organism or animal,540424832,STANFORD UNIVERSITY,01-May-2011,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242356,USA,North America,USA: Florida,Illumina HiSeq 2000,L_15_1,Florida.L_15_1,PAIRED,size fractionation,GENOMIC,751,515,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067825,L_15_1,female,SRP063680,whole,,
SRR2397066,WGS,202,347956918,PRJNA279205,SAMN03452996,Model organism or animal,250659617,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1242357,USA,North America,USA: Florida,Illumina HiSeq 2000,L_17_1,Florida.L_17_1,PAIRED,size fractionation,GENOMIC,347,239,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067824,L_17_1,female,SRP063680,whole,,
SRR2397067,WGS,202,573981586,PRJNA279205,SAMN03452997,Model organism or animal,417634092,STANFORD UNIVERSITY,01-May-2011,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242358,USA,North America,USA: Florida,Illumina HiSeq 2000,L_19_1,Florida.L_19_1,PAIRED,size fractionation,GENOMIC,573,398,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067823,L_19_1,female,SRP063680,whole,,
SRR2397068,WGS,202,402143620,PRJNA279205,SAMN03452998,Model organism or animal,292268465,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242359,USA,North America,USA: Florida,Illumina HiSeq 2000,L_21_1,Florida.L_21_1,PAIRED,size fractionation,GENOMIC,402,278,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067822,L_21_1,female,SRP063680,whole,,
SRR2397069,WGS,202,158323964,PRJNA279205,SAMN03452999,Model organism or animal,113812697,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242360,USA,North America,USA: Florida,Illumina HiSeq 2000,L_23_1,Florida.L_23_1,PAIRED,size fractionation,GENOMIC,158,108,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067821,L_23_1,female,SRP063680,whole,,
SRR2397070,WGS,202,339530690,PRJNA279205,SAMN03453000,Model organism or animal,246728429,STANFORD UNIVERSITY,01-May-2011,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242361,USA,North America,USA: Florida,Illumina HiSeq 2000,N_1_1,Florida.N_1_1,PAIRED,size fractionation,GENOMIC,339,235,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067820,N_1_1,female,SRP063680,whole,,
SRR2397071,WGS,202,183830504,PRJNA279205,SAMN03453001,Model organism or animal,131900111,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242362,USA,North America,USA: Florida,Illumina HiSeq 2000,N_3_1,Florida.N_3_1,PAIRED,size fractionation,GENOMIC,183,125,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067819,N_3_1,female,SRP063680,whole,,
SRR2397072,WGS,202,307484602,PRJNA279205,SAMN03453002,Model organism or animal,221048637,STANFORD UNIVERSITY,01-May-2011,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242363,USA,North America,USA: Florida,Illumina HiSeq 2000,N_7_1,Florida.N_7_1,PAIRED,size fractionation,GENOMIC,307,210,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067818,N_7_1,female,SRP063680,whole,,
SRR2397074,WGS,202,281270254,PRJNA279205,SAMN03453004,Model organism or animal,201645236,STANFORD UNIVERSITY,01-May-2011,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",adult,wild,SRX1242365,USA,North America,USA: Florida,Illumina HiSeq 2000,N_11_1,Florida.N_11_1,PAIRED,size fractionation,GENOMIC,281,192,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067816,N_11_1,female,SRP063680,whole,,
SRR2397075,WGS,202,65537284,PRJNA279205,SAMN03453005,Model organism or animal,46680445,STANFORD UNIVERSITY,01-May-2011,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242366,USA,North America,USA: Florida,Illumina HiSeq 2000,N_13_1,Florida.N_13_1,PAIRED,size fractionation,GENOMIC,65,44,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067815,N_13_1,female,SRP063680,whole,,
SRR2397076,WGS,202,660652918,PRJNA279205,SAMN03453006,Model organism or animal,475511895,STANFORD UNIVERSITY,01-May-2011,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242367,USA,North America,USA: Florida,Illumina HiSeq 2000,N_15_1,Florida.N_15_1,PAIRED,size fractionation,GENOMIC,660,453,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067814,N_15_1,female,SRP063680,whole,,
SRR2397077,WGS,202,160820078,PRJNA279205,SAMN03453007,Model organism or animal,115729760,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242368,USA,North America,USA: Florida,Illumina HiSeq 2000,N_17_1,Florida.N_17_1,PAIRED,size fractionation,GENOMIC,160,110,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067813,N_17_1,female,SRP063680,whole,,
SRR2397078,WGS,202,459164382,PRJNA279205,SAMN03453008,Model organism or animal,332200216,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242369,USA,North America,USA: Florida,Illumina HiSeq 2000,N_19_1,Florida.N_19_1,PAIRED,size fractionation,GENOMIC,459,316,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067812,N_19_1,female,SRP063680,whole,,
SRR2397079,WGS,202,136599672,PRJNA279205,SAMN03453009,Model organism or animal,98299616,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242370,USA,North America,USA: Florida,Illumina HiSeq 2000,N_21_1,Florida.N_21_1,PAIRED,size fractionation,GENOMIC,136,93,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067811,N_21_1,female,SRP063680,whole,,
SRR2397080,WGS,202,135627648,PRJNA279205,SAMN03453010,Model organism or animal,97681541,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242371,USA,North America,USA: Florida,Illumina HiSeq 2000,N_23_1,Florida.N_23_1,PAIRED,size fractionation,GENOMIC,135,93,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067810,N_23_1,female,SRP063680,whole,,
SRR2397081,WGS,202,214814880,PRJNA279205,SAMN03453011,Model organism or animal,156903857,STANFORD UNIVERSITY,01-May-2011,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242372,USA,North America,USA: Florida,Illumina HiSeq 2000,P_1_1,Florida.P_1_1,PAIRED,size fractionation,GENOMIC,214,149,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067809,P_1_1,female,SRP063680,whole,,
SRR2397082,WGS,202,183234604,PRJNA279205,SAMN03453012,Model organism or animal,133726858,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242373,USA,North America,USA: Florida,Illumina HiSeq 2000,P_3_1,Florida.P_3_1,PAIRED,size fractionation,GENOMIC,183,127,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067808,P_3_1,female,SRP063680,whole,,
SRR2397083,WGS,202,501444598,PRJNA279205,SAMN03453013,Model organism or animal,366611382,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242374,USA,North America,USA: Florida,Illumina HiSeq 2000,P_5_1,Florida.P_5_1,PAIRED,size fractionation,GENOMIC,501,349,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067807,P_5_1,female,SRP063680,whole,,
SRR2397084,WGS,202,393888688,PRJNA279205,SAMN03453014,Model organism or animal,292984860,STANFORD UNIVERSITY,01-May-2011,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242375,USA,North America,USA: Florida,Illumina HiSeq 2000,P_7_1,Florida.P_7_1,PAIRED,size fractionation,GENOMIC,393,279,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067806,P_7_1,female,SRP063680,whole,,
SRR2397085,WGS,202,209839822,PRJNA279205,SAMN03453015,Model organism or animal,152439942,STANFORD UNIVERSITY,01-May-2011,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242376,USA,North America,USA: Florida,Illumina HiSeq 2000,P_9_1,Florida.P_9_1,PAIRED,size fractionation,GENOMIC,209,145,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067805,P_9_1,female,SRP063680,whole,,
SRR2397086,WGS,202,196353696,PRJNA279205,SAMN03453016,Model organism or animal,142623583,STANFORD UNIVERSITY,01-May-2011,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242377,USA,North America,USA: Florida,Illumina HiSeq 2000,P_11_1,Florida.P_11_1,PAIRED,size fractionation,GENOMIC,196,136,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067804,P_11_1,female,SRP063680,whole,,
SRR2397087,WGS,202,9869738786,PRJNA279205,SAMN03453017,Model organism or animal,6758954867,STANFORD UNIVERSITY,01-Jul-2010,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242378,USA,North America,USA: Pennsylania,Illumina HiSeq 2000,ECsimPA7_2010 pool of 65 individuals,Pennsylania.ECsimPA7_2010 pool of 65 individuals,PAIRED,size fractionation,GENOMIC,9869,6445,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067803,ECsimPA7_2010,male,SRP063680,whole,,
