Run,Alias,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Description,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,SRA_accession,SRA Study,title
ERR2864396,Dsim_Fl_Hot_F103_r3_c35,WGS,300,6060334200,PRJEB29281,SAMEA5055207,2416053951,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 103 Hot treatment replicate 3 cross 35,ERC000011,2019-02-08,2018-11-16,ERX2870634,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,HiSeq X Ten,Dsim_Fl_Hot_F103_r3_c35,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055207,ERS2866384,ERS2866384,ERP111575,Dsim_Fl_Hot_F103_r3_c35
ERR2864397,Dsim_Fl_Hot_F103_r3_c36,WGS,300,5843155500,PRJEB29281,SAMEA5055208,2318858495,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 103 Hot treatment replicate 3 cross 36,ERC000011,2019-02-08,2018-11-16,ERX2870635,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,HiSeq X Ten,Dsim_Fl_Hot_F103_r3_c36,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055208,ERS2866385,ERS2866385,ERP111575,Dsim_Fl_Hot_F103_r3_c36
ERR2864398,Dsim_Fl_Hot_F88_r4_c1,WGS,240,3549725280,PRJEB29281,SAMEA5055209,1476953253,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 1,ERC000011,2019-02-08,2018-11-16,ERX2870636,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c1,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055209,ERS2866386,ERS2866386,ERP111575,Dsim_Fl_Hot_F88_r4_c1
ERR2864399,Dsim_Fl_Hot_F88_r4_c2,WGS,240,4731169680,PRJEB29281,SAMEA5055210,1956013331,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 2,ERC000011,2019-02-08,2018-11-16,ERX2870637,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c2,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055210,ERS2866387,ERS2866387,ERP111575,Dsim_Fl_Hot_F88_r4_c2
ERR2864400,Dsim_Fl_Hot_F88_r4_c3,WGS,240,3615950880,PRJEB29281,SAMEA5055211,1525980764,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 3,ERC000011,2019-02-08,2018-11-16,ERX2870638,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c3,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055211,ERS2866388,ERS2866388,ERP111575,Dsim_Fl_Hot_F88_r4_c3
ERR2864401,Dsim_Fl_Hot_F88_r4_c4,WGS,240,4113389040,PRJEB29281,SAMEA5055212,1708994281,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 4,ERC000011,2019-02-08,2018-11-16,ERX2870639,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c4,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055212,ERS2866389,ERS2866389,ERP111575,Dsim_Fl_Hot_F88_r4_c4
ERR2864402,Dsim_Fl_Hot_F88_r4_c5,WGS,240,4533595200,PRJEB29281,SAMEA5055213,1890922524,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 5,ERC000011,2019-02-08,2018-11-16,ERX2870640,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c5,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055213,ERS2866390,ERS2866390,ERP111575,Dsim_Fl_Hot_F88_r4_c5
ERR2864403,Dsim_Fl_Hot_F88_r4_c6,WGS,240,3801521040,PRJEB29281,SAMEA5055214,1598399691,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 6,ERC000011,2019-02-08,2018-11-16,ERX2870641,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c6,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055214,ERS2866391,ERS2866391,ERP111575,Dsim_Fl_Hot_F88_r4_c6
ERR2864404,Dsim_Fl_Hot_F88_r4_c7,WGS,240,3867629280,PRJEB29281,SAMEA5055215,1616126629,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 7,ERC000011,2019-02-08,2018-11-16,ERX2870642,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c7,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055215,ERS2866392,ERS2866392,ERP111575,Dsim_Fl_Hot_F88_r4_c7
ERR2864405,Dsim_Fl_Hot_F88_r4_c1,WGS,250,5077726000,PRJEB29281,SAMEA5055209,2025188506,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 1,ERC000011,2019-02-08,2018-11-16,ERX2870643,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c1,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055209,ERS2866386,ERS2866386,ERP111575,Dsim_Fl_Hot_F88_r4_c1
ERR2864406,Dsim_Fl_Hot_F88_r4_c2,WGS,250,6307723000,PRJEB29281,SAMEA5055210,2490791847,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 2,ERC000011,2019-02-08,2018-11-16,ERX2870644,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c2,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055210,ERS2866387,ERS2866387,ERP111575,Dsim_Fl_Hot_F88_r4_c2
ERR2864407,Dsim_Fl_Hot_F88_r4_c3,WGS,250,5139829500,PRJEB29281,SAMEA5055211,2082954650,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 3,ERC000011,2019-02-08,2018-11-16,ERX2870645,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c3,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055211,ERS2866388,ERS2866388,ERP111575,Dsim_Fl_Hot_F88_r4_c3
ERR2864408,Dsim_Fl_Hot_F88_r4_c4,WGS,250,5681641750,PRJEB29281,SAMEA5055212,2260044813,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 4,ERC000011,2019-02-08,2018-11-16,ERX2870646,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c4,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055212,ERS2866389,ERS2866389,ERP111575,Dsim_Fl_Hot_F88_r4_c4
ERR2864409,Dsim_Fl_Hot_F88_r4_c5,WGS,250,5966280750,PRJEB29281,SAMEA5055213,2376870693,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 5,ERC000011,2019-02-08,2018-11-16,ERX2870647,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c5,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055213,ERS2866390,ERS2866390,ERP111575,Dsim_Fl_Hot_F88_r4_c5
ERR2864410,Dsim_Fl_Hot_F88_r4_c6,WGS,250,5167670250,PRJEB29281,SAMEA5055214,2088607677,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 6,ERC000011,2019-02-08,2018-11-16,ERX2870648,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c6,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055214,ERS2866391,ERS2866391,ERP111575,Dsim_Fl_Hot_F88_r4_c6
ERR2864411,Dsim_Fl_Hot_F88_r4_c7,WGS,250,5251394000,PRJEB29281,SAMEA5055215,2096910392,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 7,ERC000011,2019-02-08,2018-11-16,ERX2870649,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c7,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055215,ERS2866392,ERS2866392,ERP111575,Dsim_Fl_Hot_F88_r4_c7
ERR2864412,Dsim_Fl_Hot_F88_r4_c8,WGS,250,2605388750,PRJEB29281,SAMEA5055216,1150019955,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 8,ERC000011,2019-02-08,2018-11-16,ERX2870650,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c8,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055216,ERS2866393,ERS2866393,ERP111575,Dsim_Fl_Hot_F88_r4_c8
ERR2864413,Dsim_Fl_Hot_F88_r4_c9,WGS,250,3885823500,PRJEB29281,SAMEA5055217,1690176711,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 9,ERC000011,2019-02-08,2018-11-16,ERX2870651,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c9,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055217,ERS2866394,ERS2866394,ERP111575,Dsim_Fl_Hot_F88_r4_c9
ERR2864414,Dsim_Fl_Hot_F88_r4_c10,WGS,250,6889983500,PRJEB29281,SAMEA5055218,2966988244,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 10,ERC000011,2019-02-08,2018-11-16,ERX2870652,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c10,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055218,ERS2866395,ERS2866395,ERP111575,Dsim_Fl_Hot_F88_r4_c10
ERR2864415,Dsim_Fl_Hot_F88_r4_c11,WGS,250,3928249500,PRJEB29281,SAMEA5055219,1655565732,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 11,ERC000011,2019-02-08,2018-11-16,ERX2870653,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c11,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055219,ERS2866396,ERS2866396,ERP111575,Dsim_Fl_Hot_F88_r4_c11
ERR2864416,Dsim_Fl_Hot_F88_r4_c12,WGS,250,2772198750,PRJEB29281,SAMEA5055220,1165683132,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 12,ERC000011,2019-02-08,2018-11-16,ERX2870654,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c12,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055220,ERS2866397,ERS2866397,ERP111575,Dsim_Fl_Hot_F88_r4_c12
ERR2864417,Dsim_Fl_Hot_F88_r4_c13,WGS,250,6555758750,PRJEB29281,SAMEA5055221,2736837104,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 13,ERC000011,2019-02-08,2018-11-16,ERX2870655,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c13,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055221,ERS2866398,ERS2866398,ERP111575,Dsim_Fl_Hot_F88_r4_c13
ERR2864418,Dsim_Fl_Hot_F88_r4_c14,WGS,250,3203817500,PRJEB29281,SAMEA5055222,1380959908,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 14,ERC000011,2019-02-08,2018-11-16,ERX2870656,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c14,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055222,ERS2866399,ERS2866399,ERP111575,Dsim_Fl_Hot_F88_r4_c14
ERR2864419,Dsim_Fl_Hot_F88_r4_c15,WGS,250,5071375750,PRJEB29281,SAMEA5055223,2145428839,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 15,ERC000011,2019-02-08,2018-11-16,ERX2870657,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c15,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055223,ERS2866400,ERS2866400,ERP111575,Dsim_Fl_Hot_F88_r4_c15
ERR2864420,Dsim_Fl_Hot_F88_r4_c16,WGS,250,4152143000,PRJEB29281,SAMEA5055224,1747603477,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 16,ERC000011,2019-02-08,2018-11-16,ERX2870658,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c16,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055224,ERS2866401,ERS2866401,ERP111575,Dsim_Fl_Hot_F88_r4_c16
ERR2864421,Dsim_Fl_Hot_F88_r4_c17,WGS,250,4775001250,PRJEB29281,SAMEA5055225,2051872929,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 17,ERC000011,2019-02-08,2018-11-16,ERX2870659,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c17,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055225,ERS2866402,ERS2866402,ERP111575,Dsim_Fl_Hot_F88_r4_c17
ERR2864422,Dsim_Fl_Hot_F88_r4_c18,WGS,250,3360985250,PRJEB29281,SAMEA5055226,1442458550,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 18,ERC000011,2019-02-08,2018-11-16,ERX2870660,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c18,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055226,ERS2866403,ERS2866403,ERP111575,Dsim_Fl_Hot_F88_r4_c18
ERR2864423,Dsim_Fl_Hot_F88_r4_c19,WGS,250,3216358250,PRJEB29281,SAMEA5055227,1379184040,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 19,ERC000011,2019-02-08,2018-11-16,ERX2870661,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c19,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055227,ERS2866404,ERS2866404,ERP111575,Dsim_Fl_Hot_F88_r4_c19
ERR2864424,Dsim_Fl_Hot_F88_r4_c20,WGS,250,5013397250,PRJEB29281,SAMEA5055228,2178422554,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 88 Hot treatment replicate 4 cross 20,ERC000011,2019-02-08,2018-11-16,ERX2870662,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F88_r4_c20,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055228,ERS2866405,ERS2866405,ERP111575,Dsim_Fl_Hot_F88_r4_c20
ERR2864425,Dsim_Fl_Hot_F103_r7_c1,WGS,250,6085856000,PRJEB29281,SAMEA5055229,2203476926,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 103 Hot treatment replicate 7 cross 1,ERC000011,2019-02-08,2018-11-16,ERX2870663,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-30T14:28:51Z,public,Illumina HiSeq 2500,Dsim_Fl_Hot_F103_r7_c1,PAIRED,RANDOM PCR,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5055229,ERS2866406,ERS2866406,ERP111575,Dsim_Fl_Hot_F103_r7_c1
